RegionIndex PupilX PupilY Glint1X Glint1Y Glint2X Glint2Y CorneaX CorneaY CorneaZ
12 930.095256 687.591266 925.114314 701.093315 941.639614 695.614407 -12.233371 24.295178 457.393562
12 930.135425 687.513669 925.114314 701.093315 941.563250 695.681260 -12.235098 24.300758 457.381699
12 930.113491 687.534210 925.098279 701.089130 941.563250 695.681260 -12.240217 24.303419 457.379589
12 930.069621 687.575293 925.066211 701.080758 941.563250 695.681260 -12.262718 24.307458 457.331921
12 930.025924 687.616215 925.034267 701.072420 941.563250 695.681260 -12.268169 24.305822 457.274920
12 930.029898 687.570784 924.978835 701.086355 941.563250 695.681260 -12.278533 24.307454 457.264800
12 929.826391 687.649719 924.700731 701.093472 941.347721 695.696744 -12.321839 24.313036 457.328304
12 929.671281 687.692918 924.575604 701.197748 941.248801 695.581244 -12.350582 24.318498 457.327382
12 929.593040 687.674224 924.521944 701.257041 941.096403 695.614629 -12.351049 24.318715 457.356450
12 929.647681 687.678956 924.521944 701.257041 941.096403 695.614629 -12.348325 24.317032 457.349275
12 929.397981 687.789614 924.450477 701.302224 941.087948 695.769008 -12.357823 24.332112 457.387673
12 929.382852 687.847782 924.450477 701.302224 940.962936 695.581333 -12.344444 24.328170 457.332333
12 929.284767 687.709248 924.352225 701.248968 940.884602 695.767768 -12.373916 24.337991 457.437657
12 929.289247 687.697753 924.304609 701.218777 940.727415 695.846409 -12.364989 24.341023 457.416879
12 929.220609 687.750132 924.276679 701.316428 940.727415 695.846409 -12.370415 24.341597 457.361838
12 929.352798 687.660491 924.304609 701.218777 940.727415 695.846409 -12.380876 24.346587 457.388343
12 929.278890 687.841110 924.179490 701.302327 940.609571 696.082015 -12.375626 24.348002 457.444049
12 929.056162 687.818562 924.095992 701.406587 940.462486 696.082061 -12.370112 24.349601 457.315434
12 929.075303 687.825297 923.992344 701.425011 940.462486 696.082061 -12.387143 24.353994 457.355918
12 928.924186 687.804492 923.950116 701.344067 940.462486 696.082061 -12.390136 24.354347 457.362735
12 928.915231 687.849110 923.863361 701.414186 940.462486 696.082061 -12.408050 24.362267 457.407673
12 928.858598 687.940494 923.697228 701.544210 940.462486 696.082061 -12.453916 24.369211 457.311563
12 931.590712 685.412465 926.561550 698.850961 943.349556 693.462821 -12.036199 23.974374 457.333310
12 931.678835 685.401391 926.550134 698.873959 943.316559 693.501340 -12.035747 23.976757 457.338193
12 931.689302 685.320036 926.619565 698.912413 943.349556 693.462821 -12.023391 23.974096 457.304958
12 931.605465 685.280723 926.561550 698.850961 943.250565 693.578379 -12.031039 23.980442 457.377507
12 931.580281 685.293410 926.525194 698.861247 943.250565 693.578379 -12.032583 23.981683 457.401132
12 931.530108 685.318687 926.452766 698.881738 943.250565 693.578379 -12.046586 23.985695 457.434785
12 931.530012 685.307275 926.527301 698.919956 943.250565 693.578379 -12.043522 23.986154 457.370346
12 931.476761 685.365954 926.527301 698.919956 943.250565 693.578379 -12.040818 23.990707 457.425688
12 931.490772 685.423934 926.551586 699.020187 943.098182 693.571716 -12.044458 23.999850 457.401212
12 931.580588 685.467225 926.530555 699.045906 943.250565 693.578379 -12.054402 24.008418 457.468209
12 931.533153 685.486661 926.604988 699.090331 943.250565 693.578379 -12.040055 24.006713 457.435447
12 931.563600 685.551804 926.518415 699.145200 943.031954 693.595243 -12.053215 24.016352 457.534595
12 931.537500 685.651432 926.452687 699.090388 942.964705 693.578465 -12.058506 24.017711 457.564033
12 931.546188 685.667960 926.452676 699.119271 943.059494 693.578437 -12.056010 24.022266 457.545693
12 931.563699 685.701276 926.452654 699.177492 943.250565 693.578379 -12.063548 24.023182 457.521921
12 931.578222 685.672767 926.520244 699.169704 943.199634 693.589536 -12.049918 24.017428 457.495478
12 931.607153 685.615972 926.654897 699.154189 943.098169 693.611762 -12.032816 24.010366 457.450104
12 931.576247 685.581947 926.583133 699.199170 943.250565 693.578379 -12.029596 24.016184 457.504257
12 931.581428 685.588134 926.607117 699.184137 943.250565 693.578379 -12.020632 24.014524 457.500345
12 931.591750 685.600461 926.654897 699.154189 943.250565 693.578379 -12.033293 24.013236 457.446585
12 931.601932 685.669830 926.583133 699.199170 943.250565 693.578379 -12.047920 24.025171 457.490711
12 931.580942 685.633324 926.583133 699.199170 943.200032 693.589449 -12.046783 24.028290 457.501406
12 931.602567 685.568424 926.654897 699.154189 943.098169 693.611762 -12.014389 24.011888 457.512704
12 931.540853 685.500173 926.604988 699.090331 943.250565 693.578379 -12.051063 24.010514 457.510573
12 931.634929 685.440680 926.530555 699.045906 943.250565 693.578379 -12.071501 24.012412 457.532759
12 931.644358 685.469006 926.572019 699.039416 943.250565 693.578379 -12.060145 24.009966 457.554069
12 931.752254 685.570677 926.654946 699.026436 943.250565 693.578379 -12.044114 24.005756 457.515812
12 931.741431 685.325124 926.633680 698.898591 943.349556 693.462821 -12.012125 23.988006 457.727064
12 931.830076 685.344515 926.775161 698.934582 943.465051 693.363776 -12.024192 23.996086 457.742605
12 931.790960 685.324607 926.775161 698.934582 943.465051 693.363776 -12.024192 23.996086 457.742605
12 932.074093 685.424318 927.040136 698.937788 943.465051 693.363776 -11.976527 23.993589 457.684880
12 931.966356 685.433035 927.041431 698.943047 943.580484 693.462751 -11.985837 24.002055 457.682738
12 932.052923 685.412395 927.032940 698.996617 943.580484 693.462751 -11.971550 24.006389 457.713396
12 932.063460 685.504606 927.086534 699.023373 943.580484 693.462751 -11.961818 23.996738 457.696426
12 932.079803 685.403295 927.080837 699.004953 943.679404 693.578250 -11.965038 24.010447 457.675542
12 932.215706 685.633490 927.123342 699.068914 943.679404 693.578250 -11.978341 24.037111 457.708752
12 932.231029 685.593043 927.251094 699.153969 943.831779 693.611541 -11.953838 24.046297 457.638259
12 932.274422 685.726784 927.275067 699.168984 943.831779 693.611541 -11.947064 24.049874 457.630340
12 932.464026 686.010604 927.344490 699.329445 943.831779 693.611541 -11.930221 24.067472 457.636442
12 932.214035 686.140722 927.286324 699.668574 943.965110 694.078721 -11.945370 24.110716 457.646354
12 932.321897 686.145292 927.271243 699.590686 943.822152 694.007285 -11.944136 24.103622 457.671007
12 932.216478 686.173807 927.281065 699.590682 943.767475 694.005475 -11.940635 24.102278 457.673219
12 932.218297 686.262549 927.264050 699.824270 943.498108 694.212311 -11.939278 24.117568 457.698264
12 932.009313 686.440905 927.043654 699.954809 943.464742 694.364892 -11.973856 24.139455 457.740560
12 931.954384 686.429712 926.996212 699.982560 943.464742 694.364892 -11.983042 24.142623 457.763035
12 931.947700 686.443881 926.988951 699.972287 943.464742 694.364892 -11.984438 24.142571 457.766069
12 931.927700 686.486277 926.967227 699.941548 943.464742 694.364892 -11.981053 24.140715 457.757294
12 931.914332 686.514614 926.952706 699.921002 943.464742 694.364892 -11.978912 24.140780 457.752632
12 931.767482 686.404046 926.774781 699.935785 943.464742 694.364892 -12.013308 24.149359 457.834444
12 931.790215 686.423175 926.774781 699.935785 943.464742 694.364892 -12.013308 24.149359 457.834444
12 931.835503 686.461284 926.774781 699.935785 943.464742 694.364892 -12.013308 24.149359 457.834444
12 931.662496 686.474455 926.654566 700.027641 943.464742 694.364892 -12.046822 24.164508 457.848652
12 931.831205 686.478547 926.666948 700.005352 943.398101 694.441098 -12.042344 24.165011 457.847702
12 931.685480 686.562441 926.691616 699.960947 943.464742 694.364892 -12.039613 24.160367 457.829835
12 931.689969 686.603783 926.702474 700.091500 943.364650 694.479350 -12.034497 24.167541 457.836534
12 931.694195 686.598348 926.686422 700.070103 943.364650 694.479350 -12.037585 24.167474 457.843282
12 931.702582 686.587561 926.654566 700.027641 943.364650 694.479350 -12.035570 24.168451 457.839547
12 931.770714 686.611464 926.702474 700.091500 943.250255 694.579497 -12.018259 24.165564 457.815905
12 931.558356 686.638127 926.604608 700.091537 943.250255 694.579497 -12.036663 24.170460 457.859896
12 931.690354 686.649931 926.604608 700.091537 943.250255 694.579497 -12.027854 24.167381 457.838314
12 931.673760 686.600284 926.604608 700.091537 943.250255 694.579497 -12.027854 24.167381 457.838314
12 931.602383 686.704618 926.604608 700.091537 943.250255 694.579497 -12.030802 24.170963 457.823671
12 931.600172 686.699957 926.621331 700.112934 943.250255 694.579497 -12.029070 24.172804 457.809239
12 931.595783 686.690706 926.654517 700.155396 943.250255 694.579497 -12.018250 24.167489 457.817262
12 931.689778 686.576754 926.530141 700.136018 943.250255 694.579497 -12.045285 24.176548 457.859494
12 931.674575 686.596730 926.527351 700.138810 943.250255 694.579497 -12.047335 24.178864 457.853751
12 931.628846 686.656815 926.518958 700.147208 943.250255 694.579497 -12.053054 24.179528 457.778818
12 931.568152 686.736563 926.507818 700.158354 943.250255 694.579497 -12.059856 24.189994 457.786799
12 931.572379 686.727376 926.507042 700.185716 943.250255 694.579497 -12.061187 24.193433 457.788564
12 931.580868 686.708930 926.505485 700.240654 943.250255 694.579497 -12.041585 24.180651 457.754395
12 931.307720 686.667877 926.374436 700.136077 943.250255 694.579497 -12.085919 24.190360 457.858845
12 931.477476 686.799160 926.321776 700.200474 943.250255 694.579497 -12.077072 24.187465 457.837317
12 931.486614 686.704356 926.377691 700.262028 942.964394 694.579584 -12.068595 24.196933 457.863636
12 931.457449 686.844214 926.452226 700.300246 942.964372 694.651064 -12.041642 24.204902 457.804590
12 931.377360 686.964568 926.452226 700.300246 943.097859 694.612881 -12.035568 24.202501 457.765529
12 931.438251 686.978332 926.452226 700.300246 943.053247 694.625642 -12.029215 24.200821 457.758371
12 931.559555 687.005751 926.452226 700.300246 942.964372 694.651064 -12.038965 24.207251 457.732380
12 931.476345 686.938616 926.416059 700.310479 942.964372 694.651064 -12.052184 24.212684 457.731207
12 931.309274 686.803820 926.343441 700.331024 942.964372 694.651064 -12.064257 24.208882 457.756808
12 931.391464 686.977277 926.343441 700.331024 942.964321 694.813147 -12.063166 24.216592 457.750187
12 931.401925 686.996912 926.369121 700.343563 942.964321 694.813147 -12.057786 24.216666 457.738409
12 931.422763 687.036029 926.420279 700.368541 942.964321 694.813147 -12.053144 24.223240 457.732897
12 931.394121 687.110117 926.386912 700.483393 942.964238 695.080148 -12.075451 24.250581 457.637575
12 931.353570 687.128852 926.408552 700.468943 942.887679 695.029115 -12.066270 24.245047 457.631565
12 931.365372 687.203626 926.441536 700.517614 942.892753 695.223131 -12.065254 24.255510 457.624152
12 931.375461 687.236347 926.416294 700.578129 942.916334 695.175965 -12.065473 24.254757 457.622290
12 931.395956 687.302821 926.365014 700.701066 942.964238 695.080148 -12.084607 24.265242 457.648967
12 931.397061 687.303081 926.366152 700.711024 942.935591 695.099253 -12.087262 24.269069 457.652570
12 931.404861 687.304920 926.374190 700.781360 942.733259 695.234192 -12.074595 24.276257 457.661549
12 931.379932 687.337061 926.363928 700.805268 942.691349 695.254289 -12.074624 24.278143 457.669996
12 931.329683 687.401849 926.343241 700.853459 942.606869 695.294799 -12.084003 24.286294 457.710622
12 931.294037 687.376667 926.357748 700.947736 942.764062 695.280435 -12.073969 24.287338 457.734643
12 931.282253 687.407170 926.343241 700.853459 942.764062 695.280435 -12.076708 24.284507 457.738645
12 931.423615 687.471792 926.285179 700.914956 942.749705 695.437818 -12.095263 24.297595 457.731953
12 931.405993 687.408030 926.315932 700.917448 942.754491 695.385357 -12.093523 24.295583 457.703704
12 931.283841 687.443008 926.343241 700.853459 942.964155 695.347149 -12.084862 24.290805 457.702638
12 931.295549 687.431662 926.346143 700.874003 942.897283 695.324853 -12.080005 24.288847 457.720112
12 931.318874 687.409060 926.351924 700.914931 942.764062 695.280435 -12.075072 24.286388 457.736391
12 931.380496 687.345329 926.430767 700.838701 942.986466 695.324826 -12.052094 24.284035 457.721277
12 931.530707 687.389468 926.452003 700.884156 943.030914 695.280353 -12.035242 24.282710 457.760728
12 931.415461 687.323537 926.441479 700.666795 942.892753 695.223131 -12.038314 24.271533 457.841851
12 931.444260 687.304424 926.441479 700.666795 943.019528 695.201043 -12.037600 24.270549 457.839675
12 931.501632 687.266347 926.441479 700.666795 943.272088 695.157041 -12.062869 24.278498 457.782488
12 931.491121 687.280466 926.452056 700.744586 942.964238 695.080148 -12.053308 24.273955 457.911565
12 931.491455 687.284323 926.448512 700.718521 943.067388 695.105912 -12.057648 24.276028 457.945149
12 931.492118 687.291978 926.441479 700.666795 943.272088 695.157041 -12.058654 24.276622 457.904396
12 931.516952 687.324890 926.445034 700.641866 943.272088 695.157041 -12.054823 24.274107 457.894173
12 931.612816 687.215456 926.441479 700.666795 943.272088 695.157041 -12.068823 24.281181 457.930021
12 931.559830 687.080731 926.452115 700.592201 943.393080 695.080017 -12.076240 24.279378 457.925851
12 931.581021 687.074418 926.452134 700.541142 943.405867 695.035299 -12.076642 24.275980 457.924478
12 931.623074 687.061890 926.452173 700.439816 943.431243 694.946555 -12.083839 24.269789 457.936224
12 931.521516 687.054716 926.452115 700.592201 943.464521 695.079995 -12.075701 24.276359 457.977921
12 932.029047 687.169853 926.862004 700.673027 943.464521 695.079995 -12.012609 24.274548 457.896842
12 931.977124 687.240462 926.908864 700.744416 943.464521 695.079995 -12.003600 24.275068 457.877390
12 932.019703 687.375892 927.041305 700.870119 943.464521 695.079995 -11.994101 24.283943 457.862827
12 932.162965 687.295152 927.107449 700.887731 943.464521 695.079995 -11.965318 24.271381 457.790526
12 932.196399 687.405164 927.115241 700.906336 943.464432 695.366018 -11.962200 24.290467 457.829080
12 932.067067 687.467073 927.130240 700.936867 943.464432 695.366018 -11.965563 24.295974 457.840413
12 932.112028 687.466658 927.130240 700.936867 943.464432 695.366018 -11.967174 24.296088 457.844040
12 932.139211 687.562851 927.130240 700.936867 943.464432 695.366018 -11.967575 24.293457 457.826682
12 932.124816 687.524749 927.101251 700.943253 943.464432 695.366018 -11.972781 24.297638 457.857484
12 932.096024 687.448544 927.043274 700.956023 943.464432 695.366018 -11.990268 24.305798 457.901791
12 932.149229 687.528912 927.043274 700.956023 943.464432 695.366018 -11.996080 24.309830 457.876628
12 932.084787 687.536093 927.043274 700.956023 943.464432 695.366018 -11.998975 24.311838 457.864096
12 932.062372 687.586046 927.068735 700.997819 943.464432 695.366018 -11.985375 24.306191 457.891305
12 932.133292 687.609903 927.085776 701.025792 943.464432 695.366018 -11.991509 24.313666 457.869309
12 932.114294 687.620404 927.070782 701.026048 943.464432 695.366018 -11.999094 24.317946 457.868718
12 932.019303 687.672908 926.995815 701.027328 943.464432 695.366018 -12.003050 24.316698 457.876530
12 931.960496 687.587937 926.952269 701.071398 943.564453 695.480417 -12.018003 24.329413 457.891934
12 931.981082 687.627275 926.952266 701.078491 943.564453 695.480417 -12.019876 24.331296 457.897400
12 932.022093 687.705642 926.952261 701.092624 943.564453 695.480417 -12.019887 24.331819 457.897797
12 931.981685 687.657404 926.952261 701.092624 943.579866 695.464995 -12.020362 24.331466 457.896482
12 931.982636 687.621983 926.924334 701.085623 943.574681 695.537252 -12.025498 24.335144 457.907085
12 931.984523 687.551690 926.868913 701.071729 943.564391 695.680644 -12.027675 24.341671 457.938884
12 931.957177 687.640294 926.952261 701.092624 943.564391 695.680644 -11.999585 24.337509 457.917404
12 931.774622 687.773697 926.824442 701.177875 943.464365 695.580561 -12.036515 24.347400 457.980592
12 931.968464 687.698452 926.865202 701.092656 943.364277 695.680705 -12.005607 24.344513 458.005038
12 931.909158 687.906494 926.774281 701.248380 943.464299 695.795105 -12.022002 24.373761 457.936965
12 931.704458 687.840792 926.654135 701.156613 943.364277 695.680705 -12.040721 24.375517 458.085216
12 931.756895 687.822555 926.654135 701.156613 943.464299 695.795105 -12.044275 24.383631 458.072239
12 931.773921 687.842186 926.680914 701.164326 943.464299 695.795105 -12.039495 24.383826 458.061861
12 931.808106 687.881601 926.734681 701.179811 943.464299 695.795105 -12.030224 24.379613 458.038450
12 931.776255 687.973810 926.739252 701.263111 943.464299 695.795105 -12.030831 24.387328 458.112520
12 931.810848 687.964289 926.745060 701.260669 943.458766 695.820402 -12.027398 24.387101 458.137468
12 931.874741 687.894192 926.774281 701.248380 943.464299 695.795105 -12.015049 24.389187 458.180748
12 931.884434 687.893084 926.769370 701.239876 943.460160 695.814029 -12.011682 24.388989 458.206617
12 931.908400 687.878898 926.734681 701.179811 943.441996 695.897093 -12.044208 24.398412 458.283532
12 931.818717 687.866081 926.734681 701.179811 943.464299 695.795105 -12.040584 24.393139 458.273529
12 931.915375 687.867250 926.774281 701.248380 943.464299 695.795105 -12.038979 24.396911 458.272691
12 931.896721 687.881885 926.761218 701.225761 943.464299 695.795105 -12.044472 24.398171 458.285684
12 931.885236 687.909976 926.760610 701.192776 943.464299 695.795105 -12.051869 24.393634 458.298724
12 931.938472 687.906670 926.812877 701.218909 943.464299 695.795105 -12.038904 24.396770 458.272427
12 931.991708 687.903363 926.865144 701.245042 943.464299 695.795105 -12.034357 24.392952 458.272907
12 932.020682 687.919436 926.865144 701.245042 943.464299 695.795105 -12.037110 24.391755 458.284669
12 931.948286 687.890664 926.952210 701.226087 943.464299 695.795105 -12.005846 24.389934 458.346347
12 931.945456 687.877918 926.981227 701.232383 943.464299 695.795105 -11.995585 24.383873 458.354902
12 932.104605 687.815732 926.952210 701.226087 943.464299 695.795105 -12.004574 24.388091 458.357988
12 932.096156 687.847703 926.982530 701.227110 943.464299 695.795105 -11.998413 24.390153 458.335994
12 932.079257 687.911643 927.043170 701.229156 943.464299 695.795105 -11.992045 24.385919 458.338643
12 932.086668 687.908219 927.085590 701.212568 943.464299 695.795105 -11.986529 24.382593 458.334043
12 932.101374 687.901425 927.169774 701.179649 943.464299 695.795105 -11.979063 24.379949 458.315710
12 932.211896 687.737113 927.202429 701.092530 943.579795 695.696057 -11.974913 24.374974 458.290616
12 932.208557 687.721055 927.191515 701.121646 943.612878 695.657436 -11.979389 24.373823 458.291020
12 932.201906 687.689065 927.169774 701.179649 943.678786 695.580496 -11.981274 24.368233 458.353488
12 932.219964 687.696342 927.179844 701.176742 943.678786 695.580496 -11.977108 24.364256 458.376958
12 932.346372 687.747279 927.250337 701.156390 943.678786 695.580496 -11.949397 24.360458 458.394172
12 932.244726 687.703967 927.202429 701.092530 943.678786 695.580496 -11.980218 24.361793 458.382047
12 932.379019 687.714700 927.267108 701.050032 943.678786 695.580496 -11.966124 24.353055 458.395708
12 932.334010 687.611939 927.300295 701.092494 943.678786 695.580496 -11.952399 24.353480 458.418831
12 932.412025 687.706414 927.374761 701.048012 943.831183 695.547112 -11.931519 24.350029 458.421663
12 932.327630 687.542467 927.322151 700.983653 943.831183 695.547112 -11.969462 24.350519 458.521527
12 932.402674 687.543143 927.399418 700.943376 943.831183 695.547112 -11.945633 24.347703 458.510518
12 932.531281 687.453806 927.399418 700.943376 943.964647 695.580410 -11.937966 24.351114 458.577897
12 932.508634 687.453713 927.417170 700.923511 944.059934 695.580381 -11.931570 24.351075 458.599845
12 932.463341 687.453528 927.452676 700.883783 944.250508 695.580323 -11.948565 24.351237 458.550653
12 932.621693 687.493609 927.484623 700.815488 944.186825 695.524804 -11.944786 24.351490 458.607543
12 932.514964 687.475134 927.484623 700.815488 944.364903 695.480176 -11.956353 24.350605 458.567120
12 932.554893 687.415246 927.493836 700.785426 944.376054 695.435614 -11.958060 24.346604 458.552178
12 932.702579 687.165689 927.539857 700.559008 944.412645 695.146305 -11.936735 24.322497 458.617821
12 932.662513 687.181787 927.514331 700.494417 944.406396 695.035112 -11.949151 24.318610 458.650352
12 932.775357 686.853775 927.612083 700.182041 944.365149 694.679274 -11.916637 24.259246 458.672152
12 932.770867 686.837153 927.607405 700.184973 944.326938 694.645827 -11.923651 24.248445 458.681033
12 932.723289 686.873027 927.655186 700.155025 944.250816 694.579196 -11.912779 24.247336 458.675342
12 932.762334 686.809347 927.655186 700.155025 944.250816 694.579196 -11.915947 24.243006 458.683115
12 932.774556 686.765596 927.655186 700.155025 944.250816 694.579196 -11.912752 24.234479 458.675734
12 932.740070 686.661398 927.605277 700.091166 944.250816 694.579196 -11.917454 24.236331 458.745467
12 932.745273 686.679885 927.621842 700.069979 944.250816 694.579196 -11.911813 24.235758 458.761190
12 932.755761 686.717152 927.655234 700.027270 944.250816 694.579196 -11.918240 24.225227 458.706538
12 932.748342 686.660528 927.655234 700.027270 944.250816 694.579196 -11.929117 24.221192 458.706170
12 932.766107 686.596321 927.655234 700.027270 944.250816 694.579196 -11.931623 24.227237 458.737491
12 932.680469 686.560311 927.655234 700.027270 944.250816 694.579196 -11.931081 24.218033 458.708239
12 932.703451 686.654102 927.583504 699.982343 944.349806 694.463636 -11.948022 24.216718 458.732049
12 932.705374 686.628972 927.583504 699.982343 944.349806 694.463636 -11.948022 24.216718 458.732049
12 932.709280 686.577920 927.583504 699.982343 944.349806 694.463636 -11.964520 24.219032 458.711719
12 932.569731 686.478461 927.453054 699.882570 944.250816 694.579196 -11.975287 24.212263 458.743219
12 932.577902 686.507036 927.496763 699.916001 944.199760 694.568041 -11.959875 24.206821 458.716114
12 932.594117 686.563743 927.583504 699.982343 944.098441 694.545904 -11.928702 24.197857 458.662333
12 932.562866 686.361940 927.485001 699.814276 944.250816 694.579196 -11.956690 24.199888 458.693353
12 932.567685 686.390114 927.474297 699.837159 944.155041 694.555274 -11.956922 24.198892 458.713538
12 932.577247 686.446024 927.453054 699.882570 943.964978 694.507801 -11.955540 24.196832 458.749478
12 932.599157 686.453225 927.485001 699.814276 944.041958 694.386743 -11.957195 24.192774 458.742300
12 932.556568 686.444396 927.474370 699.790518 944.016325 694.339664 -11.961284 24.191878 458.758587
12 932.471391 686.426739 927.453107 699.743002 943.965058 694.245508 -11.955824 24.181653 458.755051
12 932.453728 686.284795 927.453107 699.743002 943.888072 694.386789 -11.953348 24.185869 458.759312
12 932.406118 686.230253 927.453164 699.590619 943.783152 694.260779 -11.950329 24.173812 458.772383
12 932.414811 686.265387 927.375300 699.623988 943.798317 694.078771 -11.977034 24.169316 458.777664
12 932.309522 686.048594 927.378603 699.622585 943.657214 694.155800 -11.959598 24.170202 458.802035
12 932.295969 686.182239 927.271243 699.590686 943.657214 694.155800 -11.983009 24.174570 458.856693
12 932.309375 686.195551 927.276296 699.616783 943.704493 694.129990 -11.982478 24.176602 458.868746
12 932.335980 686.221968 927.286324 699.668574 943.798317 694.078771 -11.990668 24.175846 458.831866
12 932.323080 686.196914 927.283769 699.615306 943.699722 694.130259 -11.991777 24.173599 458.829640
12 932.297382 686.147002 927.278679 699.509185 943.503304 694.232832 -11.971308 24.167039 458.812473
12 932.282460 686.186348 927.225704 699.613430 943.536270 694.078850 -11.982838 24.167930 458.841313
12 932.255610 686.174315 927.250887 699.605806 943.536270 694.078850 -11.977955 24.166507 458.829525
12 932.115499 686.074685 927.180317 699.499710 943.498190 693.945413 -11.982159 24.150358 458.777489
12 932.040175 686.014147 927.069319 699.299711 943.503399 693.924889 -12.007007 24.147168 458.793145
12 931.925632 685.939906 926.862008 699.226800 943.464919 693.792853 -12.031704 24.129055 458.747432
12 932.061224 685.905326 927.130880 699.245823 943.464919 693.792853 -11.975829 24.101070 458.604213
12 931.987824 685.776615 927.043929 699.226733 943.580413 693.693808 -11.992873 24.100696 458.624660
12 932.193449 685.765736 927.040021 699.242553 943.464919 693.792853 -11.987506 24.098416 458.628051
12 932.094167 685.836342 927.170532 699.177227 943.580413 693.693808 -11.981285 24.074161 458.601363
12 932.390282 685.713917 927.251094 699.153969 943.580413 693.693808 -11.960853 24.064936 458.549713
12 932.155028 685.761344 927.123326 699.111365 943.679404 693.578250 -11.989473 24.069066 458.603167
12 932.225004 685.754414 927.123326 699.111365 943.679404 693.578250 -11.989891 24.070490 458.605109
12 932.205570 685.722287 927.251143 699.026216 943.679404 693.578250 -11.954842 24.054058 458.516075
12 932.310541 685.695925 927.251143 699.026216 943.679404 693.578250 -11.970246 24.058755 458.553397
12 932.335726 685.684538 927.251143 699.026216 943.679404 693.578250 -11.977979 24.061113 458.572133
12 932.386097 685.661764 927.251143 699.026216 943.679404 693.578250 -11.973863 24.063145 458.564515
12 932.211877 685.414663 927.251143 699.026216 943.679404 693.578250 -11.977979 24.061113 458.572133
12 932.355709 685.571580 927.251143 699.026216 943.679404 693.578250 -11.960753 24.049158 458.585065
12 932.310800 685.519340 927.251143 699.026216 943.580484 693.462751 -11.951964 24.040032 458.585679
12 932.390458 685.507638 927.293829 698.990599 943.580484 693.462751 -11.940666 24.035188 458.557299
12 932.549152 685.484326 927.378867 698.919642 943.580484 693.462751 -11.934971 24.030805 458.524258
12 932.524875 685.476878 927.376916 698.834913 943.580484 693.462751 -11.951611 24.030897 458.534825
12 932.508732 685.471926 927.375618 698.778574 943.580484 693.462751 -11.951824 24.028869 458.533841
12 932.525683 685.479582 927.376704 698.825720 943.648319 693.394879 -11.953742 24.029014 458.528860
12 932.486651 685.376133 927.453483 698.741802 943.783460 693.259665 -11.928865 24.013647 458.532406
12 932.494702 685.361205 927.453483 698.741802 943.844410 693.254548 -11.935300 24.015630 458.536274
12 932.510680 685.331579 927.453483 698.741802 943.965365 693.244394 -11.939974 24.009649 458.489061
12 932.594809 685.092403 927.464176 698.514827 944.132208 693.077560 -11.947071 24.001572 458.546300
12 932.609984 685.082913 927.462057 698.499245 944.132208 693.077560 -11.947917 24.000324 458.567456
12 931.479329 682.474980 926.375984 696.042413 942.832165 690.541878 -12.080093 23.553538 457.623086
12 931.250604 682.452131 926.251609 696.023036 942.679771 690.575259 -12.087556 23.550923 457.596159
12 930.636783 682.938226 925.527643 696.257576 942.250934 690.575388 -12.216427 23.611371 457.714923
12 930.684439 682.880568 925.610051 696.252653 942.311107 690.697418 -12.216831 23.628113 457.768722
12 930.780125 682.764802 925.775512 696.242767 942.431921 690.942431 -12.182412 23.631983 457.745725
12 930.830748 682.778636 925.775512 696.242767 942.431921 690.942431 -12.179629 23.632196 457.783824
12 930.931600 682.806195 925.775512 696.242767 942.431921 690.942431 -12.179326 23.630846 457.851687
12 931.207915 682.943544 926.040489 696.239366 942.498558 690.942411 -12.126552 23.624645 457.757346
12 931.204695 682.922978 926.115030 696.277451 942.587283 690.920185 -12.113061 23.625605 457.731880
12 931.198230 682.881684 926.264694 696.353917 942.765426 690.875559 -12.089832 23.626400 457.648950
12 931.244353 682.925571 926.296234 696.367456 942.754279 690.908975 -12.083548 23.628393 457.636737
12 931.336237 683.013002 926.359068 696.394427 942.732071 690.975547 -12.072046 23.632247 457.614560
12 931.474604 683.144662 926.453688 696.435043 942.698628 691.075796 -12.055721 23.634712 457.580962
12 931.386933 683.204252 926.431916 696.587429 942.965475 691.075716 -12.081484 23.660686 457.652626
12 931.406432 683.239682 926.442494 696.665317 942.965475 691.075716 -12.073108 23.662179 457.635267
12 931.391804 683.199479 926.446206 696.639352 943.013127 691.099527 -12.076371 23.664411 457.633229
12 931.619372 683.191863 926.464210 696.662005 943.108367 691.361684 -12.072680 23.674171 457.597577
12 931.571054 683.208490 926.446537 696.684883 943.151168 691.347398 -12.080022 23.677637 457.608644
12 931.377404 683.275127 926.375708 696.776572 943.322706 691.290142 -12.096049 23.686410 457.676962
12 931.496822 683.259967 926.401731 696.764283 943.331885 691.347116 -12.090487 23.687547 457.674554
12 931.562149 683.161451 926.453574 696.739800 943.465663 691.361577 -12.067646 23.689757 457.769891
12 932.015200 683.422260 927.073620 696.944881 943.532517 691.438039 -11.973655 23.690614 457.670294
12 932.178741 683.362056 927.131748 696.932078 943.465663 691.361577 -11.963845 23.683487 457.661368
12 932.187382 683.354800 927.146291 696.922200 943.508801 691.404739 -11.963885 23.684718 457.651241
12 932.221678 683.326005 927.204014 696.882994 943.680016 691.576047 -11.949302 23.684743 457.631504
12 932.214111 683.333542 927.180051 696.899270 943.680016 691.576047 -11.951911 23.685150 457.651525
12 932.198857 683.348736 927.131748 696.932078 943.680016 691.576047 -11.982918 23.700361 457.730679
