RegionIndex PupilX PupilY Glint1X Glint1Y Glint2X Glint2Y GazeX GazeY GazeZ
8 913.169566 688.573762 912.442257 700.184182 928.822618 694.550909 -76.640605 -139.276894 -137.262263
8 913.164403 688.539605 912.417541 700.169452 928.822618 694.550909 -76.692823 -139.276647 -137.259970
8 913.153997 688.470754 912.367720 700.139759 928.822618 694.550909 -76.611108 -139.426273 -137.208373
8 913.117981 688.446441 912.364417 700.141663 928.670109 694.584301 -76.421581 -139.454941 -137.206424
8 912.986564 688.504858 912.240014 700.161140 928.670109 694.584301 -73.922171 -138.816681 -137.556530
8 912.968041 688.582995 912.240014 700.161140 928.670109 694.584301 -75.028156 -138.265876 -137.709716
8 913.050880 688.578248 912.240014 700.161140 928.670109 694.584301 -75.650431 -138.167858 -137.717554
8 912.940805 688.568948 912.240014 700.161140 928.670109 694.584301 -75.649947 -138.503377 -137.593510
8 912.667365 688.676777 912.025315 700.243433 928.455593 694.798924 -75.584695 -137.591083 -137.933830
8 912.789893 688.604114 912.026188 700.245006 928.480571 694.770363 -75.832259 -137.583172 -137.925454
8 912.518071 688.644400 911.771529 700.225318 928.355571 694.684528 -72.952757 -137.357184 -138.140464
8 912.559482 688.672009 911.771529 700.225318 928.317557 694.651257 -73.023316 -137.313924 -138.153240
8 912.649665 688.401578 911.816792 700.160018 928.355644 694.484299 -69.379093 -141.071162 -136.930272
8 912.696835 688.537756 911.860096 700.097422 928.455710 694.476965 -71.192309 -142.818388 -136.201425
8 912.666497 688.353618 911.861862 700.077397 928.455749 694.369832 -72.054082 -142.720840 -136.198157
8 912.682871 688.340531 911.861862 700.077397 928.455749 694.369832 -72.260179 -142.659823 -136.211311
8 912.861141 688.340326 912.028947 699.944962 928.455749 694.369832 -72.414891 -143.175977 -136.013389
8 912.842259 688.263348 912.028947 699.944962 928.455749 694.369832 -72.120500 -143.401263 -135.943523
8 912.839854 688.256423 912.059316 699.943845 928.455749 694.369832 -72.118800 -143.402415 -135.943175
8 912.835062 688.242628 912.119817 699.941619 928.455749 694.369832 -72.373835 -143.265491 -135.982164
8 912.909306 688.264322 912.203070 699.966715 928.489126 694.217246 -72.189839 -142.674734 -136.209009
8 912.975681 688.239687 912.199397 699.941665 928.489126 694.217246 -72.808853 -142.562392 -136.222292
8 913.163658 688.091830 912.410491 699.820246 928.455853 694.083805 -81.095610 -140.925814 -136.449172
8 913.232443 688.002104 912.442446 699.748945 928.455853 694.083805 -81.095940 -140.926608 -136.448863
8 913.201072 687.995326 912.442446 699.748945 928.455853 694.083805 -81.096090 -140.926651 -136.448841
8 913.138084 687.981719 912.442446 699.748945 928.455853 694.083805 -81.401147 -140.771624 -136.492240
8 913.143729 688.128078 912.442446 699.748945 928.489126 694.217246 -81.867041 -140.765740 -136.473148
8 913.258652 688.025820 912.442446 699.748945 928.756117 693.883471 -80.950649 -141.001632 -136.427754
8 913.226962 688.065406 912.442446 699.748945 928.718689 693.887644 -80.901069 -140.851928 -136.485374
8 913.163336 688.144889 912.442446 699.748945 928.643541 693.896025 -80.013815 -140.792448 -136.547870
8 913.109256 688.000351 912.442511 699.596557 928.598922 693.869210 -78.390599 -139.978656 -136.922886
8 913.358400 687.587097 912.644953 699.159736 929.242234 693.582958 -75.422576 -134.504810 -139.082449
8 913.483493 687.576035 912.644953 699.159736 929.242234 693.582958 -74.487070 -136.259544 -138.476302
9 920.861159 682.146576 919.906454 697.175695 936.628289 691.967561 -75.726235 -209.244524 -111.431915
9 920.963267 681.485861 920.089299 696.629876 936.461719 691.277956 -80.376461 -213.101770 -109.793335
9 920.850511 681.454257 920.008837 696.639584 936.350396 691.218583 -80.677980 -213.185441 -109.748632
9 920.975674 681.489160 920.010440 696.640920 936.461719 691.277956 -79.954935 -213.127951 -109.802897
9 920.883377 681.417359 920.030967 696.546551 936.517977 691.040257 -79.507442 -212.775771 -109.953551
9 920.972012 681.376847 920.027707 696.501448 936.294951 691.189012 -79.305276 -212.681555 -109.997618
9 920.786581 681.138370 919.906861 696.153184 936.461851 690.877517 -78.321230 -212.105815 -110.255431
9 920.656709 681.381665 919.775256 696.437571 936.294951 691.189012 -73.827780 -212.626229 -110.268117
9 920.766615 681.285027 919.800328 696.302401 936.294951 691.189012 -69.410801 -213.037573 -110.317644
9 920.719168 681.329489 919.761694 696.318736 936.294951 691.189012 -69.463046 -213.059116 -110.307293
9 920.824640 681.317239 919.847156 696.314097 936.325335 690.986781 -68.644738 -213.205603 -110.290481
9 921.137972 681.229037 920.303813 696.214302 936.780230 690.895635 -77.076951 -213.399640 -109.833810
9 921.172283 681.185185 920.309019 696.208789 936.780230 690.895635 -76.778258 -213.562277 -109.787307
9 921.239584 681.099168 920.319231 696.197977 936.780230 690.895635 -76.776590 -213.578971 -109.781210
9 921.170559 681.046439 920.303863 696.089154 936.851021 690.743847 -76.785905 -213.414394 -109.841641
9 921.195668 681.064328 920.327703 696.103366 936.851021 690.743847 -77.004579 -213.417334 -109.830571
9 921.245688 681.099967 920.375196 696.131677 936.851021 690.743847 -77.110713 -213.680920 -109.728260
9 921.259499 681.087609 920.400722 696.110415 936.851021 690.743847 -77.110300 -213.419300 -109.825018
9 921.291694 680.996905 920.461353 696.032914 936.851021 690.743847 -76.830826 -213.288932 -109.885982
9 921.245555 680.914879 920.378331 696.048278 936.851021 690.743847 -76.465178 -213.234588 -109.922769
9 921.299076 680.941185 920.453031 696.034454 936.917590 690.823828 -76.463635 -213.238147 -109.921523
9 921.334896 680.958791 920.503026 696.025202 936.962142 690.877357 -76.463758 -213.241935 -109.920117
9 921.756071 680.660039 920.865052 695.833337 937.462627 690.276543 -70.664772 -215.994647 -109.166957
9 921.770317 680.659733 920.865670 695.793286 937.462627 690.276543 -70.234866 -216.438910 -109.022306
9 921.798698 680.659123 920.866901 695.713496 937.462627 690.276543 -71.508221 -216.486116 -108.946723
9 921.893026 680.467996 921.009129 695.637352 937.462627 690.276543 -72.063800 -216.294332 -108.992278
9 921.863846 680.361799 921.037419 695.457731 937.629524 689.965053 -75.466800 -216.535660 -108.747699
9 921.962662 680.212714 921.012924 695.400574 937.762864 690.076231 -77.740120 -216.855707 -108.525580
9 922.288506 680.102389 921.376229 695.257968 937.963044 689.875952 -76.698263 -216.278933 -108.786414
9 922.319725 680.105381 921.376229 695.257968 937.963044 689.875952 -76.501939 -216.327940 -108.777255
9 922.262184 680.119248 921.357591 695.237451 937.963044 689.875952 -76.502112 -216.330859 -108.776168
9 922.147102 680.146983 921.320315 695.196418 937.963044 689.875952 -76.410748 -216.381440 -108.761635
9 922.163237 680.113587 921.320315 695.196418 937.963031 689.915682 -76.342963 -216.450294 -108.739269
9 922.189818 679.964293 921.248583 695.151493 937.662904 689.775938 -75.087773 -216.756148 -108.683470
9 922.035317 679.908483 921.200676 695.087637 937.662904 689.775938 -75.578043 -215.485674 -109.130876
9 922.172699 679.919946 921.200676 695.087637 937.462854 689.575786 -75.577444 -215.485679 -109.130902
9 922.035888 679.990164 921.200676 695.087637 937.462854 689.575786 -76.755292 -215.326028 -109.136169
9 921.997698 679.880885 921.174129 695.080590 937.462854 689.575786 -74.819944 -215.281900 -109.240833
9 921.814778 679.910062 920.950504 695.087733 937.462854 689.575786 -74.254249 -213.629637 -109.877617
9 921.815047 680.089442 920.838152 695.108800 937.385852 689.652826 -74.048981 -213.139005 -110.068409
9 921.757715 679.986959 920.780179 695.109023 937.462854 689.575786 -74.050024 -213.004146 -110.118229
9 921.637917 680.049965 920.780179 695.109023 937.347350 689.691347 -76.256849 -212.649335 -110.148689
9 921.646543 680.052211 920.780179 695.109023 937.366576 689.672112 -76.255014 -212.832551 -110.081025
9 921.689744 680.063460 920.780179 695.109023 937.462854 689.575786 -75.835864 -212.858526 -110.090553
9 921.752328 680.124466 920.809165 695.108912 937.347350 689.691347 -75.468424 -212.850757 -110.110199
9 921.795742 679.977636 920.867138 695.108689 937.347350 689.691347 -75.789397 -212.978077 -110.048468
9 921.662481 679.914119 920.780179 695.109023 937.462854 689.575786 -75.823905 -213.358712 -109.906145
9 922.003941 679.508192 921.096584 694.628743 937.578357 689.460225 -77.689822 -218.466942 -107.932086
9 922.026238 679.276353 921.134570 694.474750 937.578357 689.460225 -81.896913 -216.607690 -108.427537
9 922.068647 679.373106 921.226250 694.405967 937.578357 689.460225 -82.107220 -214.509720 -109.193707
9 922.139130 679.217454 921.255319 694.304107 937.578357 689.460225 -81.717563 -214.318646 -109.282149
9 922.115390 679.287833 921.269233 694.291187 937.578357 689.460225 -80.925750 -213.911471 -109.468856
9 921.869812 679.076809 920.996400 694.154833 937.546444 688.824953 -77.281207 -211.966399 -110.354459
9 921.954290 679.005808 920.996400 694.154833 937.463108 688.789241 -77.298636 -211.138368 -110.659846
9 921.925859 679.009046 920.969421 694.148962 937.463108 688.789241 -77.154873 -211.139861 -110.665857
9 921.869218 679.015497 920.915675 694.137264 937.463108 688.789241 -77.155968 -211.231432 -110.631946
9 921.783924 679.025212 920.834739 694.119650 937.463108 688.789241 -77.065978 -211.196307 -110.649043
9 921.726839 679.031714 920.780571 694.107861 937.463108 688.789241 -76.731144 -211.204838 -110.661173
9 921.716524 679.071326 920.808398 694.100757 937.463108 688.789241 -76.195114 -211.339945 -110.635683
9 921.731419 679.095275 920.780571 694.107861 937.463108 688.789241 -76.204131 -211.333854 -110.637524
9 921.386057 678.943145 920.450553 694.086763 936.712693 688.741727 -73.043804 -211.879019 -110.580202
9 921.395895 679.038270 920.424596 694.101590 936.735423 688.792308 -73.698815 -211.812305 -110.574971
9 921.281257 679.037776 920.320021 694.195639 936.712693 688.741727 -75.339173 -211.513410 -110.610613
